Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Gross_price,Discount,Discount_amt,Net Price,Profit,Payment Mode
11103,16-09-2025,Vivaan Bhardwaj,West,Goa,Clothing,Kids Wear,Kids Wear Sed,3,25199,75597,15,11339.55,64257.45,13075.53,UPI
11104,08-04-2025,Armaan Kaur,South,Thiruvananthapuram,Electronics,Camera,Camera Reprehenderit,4,64353,257412,20,51482.4,205929.6,14098.48,COD
11105,14-12-2024,Abram Shanker,South,Chennai,Toys,Doll,Doll Soluta,5,55326,276630,10,27663,248967,60565.21,COD
11106,29-05-2024,Vanya Sangha,West,Pune,Home Decor,Vase,Vase Distinctio,3,72688,218064,5,10903.2,207160.8,47984.08,Credit Card
11107,26-03-2024,Miraan Iyer,South,Thiruvananthapuram,Groceries,Sugar,Sugar Ipsum,2,10362,20724,15,3108.6,17615.4,3322.79,UPI
11108,16-08-2024,Krish Kaul,West,Mumbai,Home Decor,Vase,Vase Laudantium,5,56110,280550,10,28055,252495,36136.83,Net Banking
11109,11-04-2025,Mannat Yohannan,West,Surat,Clothing,Shoes,Shoes Aliquid,3,56239,168717,0,0,168717,30407.97,UPI
11110,02-12-2024,Darshit Barman,North,Lucknow,Books,Non-Fiction,Non-Fiction Molestiae,2,32947,65894,20,13178.8,52715.2,2862.48,Credit Card
11111,08-10-2023,Samarth Chacko,East,Ranchi,Groceries,Sugar,Sugar Cupiditate,5,3051,15255,15,2288.25,12966.75,1413.68,COD
11112,26-06-2024,Abram Ram,East,Kolkata,Electronics,Smartwatch,Smartwatch Consequatur,4,73502,294008,0,0,294008,18131.14,Net Banking
11113,14-03-2024,Baiju Kalla,East,Ranchi,Clothing,Shoes,Shoes Quod,4,31981,127924,0,0,127924,23531.26,UPI
11114,27-05-2024,Mannat Devan,East,Guwahati,Electronics,Camera,Camera Itaque,3,60790,182370,5,9118.5,173251.5,20003.56,COD
11115,25-08-2025,Anay Gokhale,East,Guwahati,Beauty,Face Cream,Face Cream Quisquam,5,58343,291715,5,14585.75,277129.25,19592.83,Debit Card
11116,20-10-2023,Hridaan Malhotra,North,Jaipur,Books,Textbook,Textbook Voluptas,3,41002,123006,15,18450.9,104555.1,8656.02,Net Banking
11117,14-04-2025,Mamooty Ghose,West,Goa,Books,Textbook,Textbook Doloribus,4,31796,127184,0,0,127184,26219.33,Debit Card
11118,19-04-2024,Baiju Amble,South,Coimbatore,Toys,RC Car,RC Car Voluptate,4,22163,88652,15,13297.8,75354.2,17884.38,Net Banking
11119,29-01-2025,Priyansh Amble,South,Thiruvananthapuram,Groceries,Sugar,Sugar Ratione,1,29884,29884,20,5976.8,23907.2,3202.55,COD
11120,17-01-2025,Aniruddh Sant,North,Lucknow,Electronics,Laptop,Laptop Aliquam,1,60813,60813,0,0,60813,12988.64,UPI
11121,24-05-2024,Piya Bhandari,North,Jaipur,Furniture,Table,Table Rem,2,24189,48378,15,7256.7,41121.3,7523.56,Credit Card
11122,14-01-2024,Ayesha Jain,East,Bhubaneswar,Toys,RC Car,RC Car Omnis,4,78589,314356,0,0,314356,31464.36,Debit Card
11123,04-08-2025,Gatik Boase,North,Delhi,Toys,RC Car,RC Car Veritatis,3,15007,45021,20,9004.2,36016.8,6971.28,Debit Card
11124,23-09-2024,Biju Madan,West,Mumbai,Electronics,Mobile,Mobile Officiis,1,52117,52117,20,10423.4,41693.6,9104.77,Net Banking
11125,30-04-2025,Alisha Khare,West,Ahmedabad,Beauty,Shampoo,Shampoo Reprehenderit,5,78466,392330,5,19616.5,372713.5,82744.41,Debit Card
11126,15-09-2024,Yakshit Venkataraman,North,Delhi,Furniture,Sofa,Sofa Id,3,22428,67284,5,3364.2,63919.8,8467.3,Credit Card
11127,25-08-2025,Madhav Banik,East,Ranchi,Books,Biography,Biography Occaecati,5,13235,66175,0,0,66175,11936.89,COD
11128,13-02-2025,Jayan Mani,North,Jaipur,Groceries,Oil,Oil Quam,1,2593,2593,15,388.95,2204.05,348.96,Net Banking
11129,01-12-2024,Anay Mander,North,Delhi,Clothing,Women's Wear,Women's Wear Quo,1,51138,51138,5,2556.9,48581.1,5848.49,COD
11130,23-01-2024,Ira Babu,South,Coimbatore,Electronics,Smartwatch,Smartwatch Animi,2,42396,84792,10,8479.2,76312.8,14690.23,Debit Card
11131,15-04-2025,Elakshi Mangat,West,Goa,Beauty,Shampoo,Shampoo Vitae,4,19720,78880,10,7888,70992,14671.13,Net Banking
11132,22-08-2024,Lavanya Gour,East,Bhubaneswar,Home Decor,Vase,Vase Labore,5,61965,309825,5,15491.25,294333.75,42326.5,Debit Card
11133,23-08-2024,Ahana  Rastogi,South,Chennai,Toys,Action Figure,Action Figure Dolores,1,367,367,10,36.7,330.3,73.22,Debit Card
11134,30-01-2025,Jivika Guha,West,Goa,Beauty,Perfume,Perfume Autem,5,29336,146680,0,0,146680,24225.08,Net Banking
11135,04-01-2025,Priyansh Sane,West,Ahmedabad,Sports,Football,Football Nulla,5,31246,156230,5,7811.5,148418.5,21233.06,UPI
11136,31-05-2025,Suhana Doshi,West,Mumbai,Groceries,Rice,Rice Reiciendis,2,25421,50842,10,5084.2,45757.8,3710.15,COD
11137,16-05-2024,Indrajit Chawla,East,Guwahati,Kitchen,Juicer,Juicer Molestiae,4,667,2668,0,0,2668,611.55,Credit Card
11138,21-02-2025,Anaya Hegde,West,Mumbai,Clothing,Shoes,Shoes Fugit,1,16862,16862,10,1686.2,15175.8,2398.05,Debit Card
11139,23-08-2025,Mahika Kaul,North,Chandigarh,Clothing,Accessories,Accessories Facilis,5,78363,391815,20,78363,313452,17200.72,Debit Card
11140,12-02-2024,Ishaan Gopal,North,Amritsar,Toys,Action Figure,Action Figure Dicta,2,55648,111296,15,16694.4,94601.6,8634.7,Credit Card
11141,27-11-2023,Anika Saxena,West,Pune,Sports,Football,Football Dolor,5,21266,106330,10,10633,95697,18209.59,Net Banking
11142,25-03-2025,Miraya Sengupta,South,Bangalore,Books,Comics,Comics Omnis,5,26679,133395,0,0,133395,16580.96,Net Banking
11143,27-09-2025,Shalv Aurora,South,Bangalore,Clothing,Shoes,Shoes Cumque,4,50092,200368,5,10018.4,190349.6,45545.68,COD
11144,29-04-2024,Prisha Hayre,North,Amritsar,Clothing,Men's Wear,Men's Wear Voluptatibus,5,69793,348965,10,34896.5,314068.5,73960.76,Debit Card
11145,16-10-2024,Gokul Bhatnagar,East,Ranchi,Beauty,Shampoo,Shampoo Fugit,5,74700,373500,0,0,373500,43137.24,Net Banking
11146,09-01-2025,Hridaan Rege,East,Guwahati,Toys,RC Car,RC Car Maxime,3,51488,154464,0,0,154464,27760.63,UPI
11147,22-08-2025,Raghav Majumdar,North,Delhi,Electronics,Smartwatch,Smartwatch Fugiat,2,28862,57724,10,5772.4,51951.6,9561.42,Debit Card
11148,09-03-2024,Renee Wali,North,Lucknow,Sports,Cricket Bat,Cricket Bat Et,1,13079,13079,5,653.95,12425.05,2530.81,UPI
11149,28-02-2025,Manjari Choudhry,South,Coimbatore,Toys,RC Car,RC Car Aperiam,3,11574,34722,10,3472.2,31249.8,5557.7,Debit Card
11150,30-11-2024,Ahana  Chaudhry,North,Lucknow,Kitchen,Cookware Set,Cookware Set Aliquam,3,53759,161277,20,32255.4,129021.6,13193.29,Debit Card
11151,30-05-2025,Vaibhav Sehgal,South,Coimbatore,Books,Biography,Biography Explicabo,1,43311,43311,20,8662.2,34648.8,8176.88,Debit Card
11152,26-07-2025,Yasmin Doctor,West,Ahmedabad,Kitchen,Microwave,Microwave Aspernatur,2,78085,156170,20,31234,124936,30082.52,Credit Card
11153,15-02-2024,Yuvraj  Virk,East,Patna,Clothing,Women's Wear,Women's Wear Incidunt,4,68963,275852,0,0,275852,30755.32,COD
11154,02-03-2024,Aarav Bahri,North,Jaipur,Clothing,Men's Wear,Men's Wear Ullam,3,75804,227412,20,45482.4,181929.6,41542.19,Credit Card
11155,16-08-2024,Prerak Sahni,North,Delhi,Electronics,Camera,Camera In,4,57096,228384,20,45676.8,182707.2,42983.62,COD
11156,12-03-2025,Ishita Sengupta,East,Patna,Sports,Cricket Bat,Cricket Bat Illo,1,74534,74534,15,11180.1,63353.9,14251.46,Debit Card
11157,16-11-2023,Sahil Chauhan,East,Kolkata,Clothing,Shoes,Shoes Consequatur,5,21734,108670,20,21734,86936,13752.97,Debit Card
11158,21-12-2023,Tushar Kakar,South,Coimbatore,Beauty,Lipstick,Lipstick Cupiditate,3,40591,121773,0,0,121773,23091.99,Net Banking
11159,17-08-2024,Samarth Reddy,East,Guwahati,Groceries,Rice,Rice Reiciendis,4,18455,73820,15,11073,62747,14325.64,UPI
11160,18-07-2025,Indrans Kata,East,Kolkata,Home Decor,Lamp,Lamp Quaerat,5,57972,289860,20,57972,231888,28056.3,UPI
11161,11-12-2024,Fateh Rama,North,Amritsar,Toys,RC Car,RC Car Doloremque,2,21822,43644,0,0,43644,2349.3,COD
11162,13-01-2025,Taran Balay,West,Mumbai,Clothing,Accessories,Accessories Assumenda,5,68790,343950,15,51592.5,292357.5,71420.71,COD
11163,31-01-2025,Kashvi Chaudry,North,Amritsar,Beauty,Foundation,Foundation Fugiat,2,10590,21180,5,1059,20121,1752.21,UPI
11164,26-11-2024,Riya Dalal,East,Guwahati,Sports,Tennis Racket,Tennis Racket Quos,2,23014,46028,20,9205.6,36822.4,4280.54,Net Banking
11165,31-12-2023,Riaan Batra,East,Ranchi,Electronics,Mobile,Mobile Quisquam,4,20037,80148,5,4007.4,76140.6,6901.96,UPI
11166,25-06-2025,Riya Sidhu,East,Guwahati,Kitchen,Microwave,Microwave Sit,1,63898,63898,10,6389.8,57508.2,6021.49,UPI
11167,13-01-2025,Manjari Kaur,West,Surat,Kitchen,Refrigerator,Refrigerator Modi,3,72177,216531,5,10826.55,205704.45,23606.01,COD
11168,02-09-2025,Pihu Bahl,North,Lucknow,Sports,Tennis Racket,Tennis Racket Recusandae,2,2816,5632,0,0,5632,1115.4,UPI
11169,01-06-2024,Amira Varghese,North,Amritsar,Electronics,Camera,Camera Cupiditate,4,39711,158844,15,23826.6,135017.4,31622.78,Debit Card
11170,21-10-2023,Riaan Krishna,South,Thiruvananthapuram,Home Decor,Wall Art,Wall Art Dolor,1,19814,19814,20,3962.8,15851.2,2303.15,Debit Card
11171,07-08-2025,Vardaniya Bhagat,West,Pune,Clothing,Women's Wear,Women's Wear Voluptate,2,48515,97030,10,9703,87327,11099.97,UPI
11172,21-08-2024,Taimur Sachdeva,West,Surat,Books,Fiction,Fiction Numquam,3,1851,5553,15,832.95,4720.05,383.95,Credit Card
11173,13-08-2024,Aarush Thakkar,North,Jaipur,Kitchen,Refrigerator,Refrigerator Necessitatibus,2,50476,100952,20,20190.4,80761.6,12751.87,Credit Card
11174,08-03-2025,Fateh Sama,West,Goa,Kitchen,Refrigerator,Refrigerator Molestias,2,47992,95984,10,9598.4,86385.6,6971.98,UPI
11175,12-05-2025,Rasha Chaudhari,West,Mumbai,Toys,Action Figure,Action Figure Numquam,4,8030,32120,10,3212,28908,3814.6,Credit Card
11176,14-12-2024,Shaan Edwin,South,Chennai,Toys,Puzzle,Puzzle Aliquid,1,8479,8479,10,847.9,7631.1,1721.5,Credit Card
11177,27-01-2025,Jiya Bansal,West,Goa,Kitchen,Refrigerator,Refrigerator Aliquid,4,64522,258088,20,51617.6,206470.4,46386.8,COD
11178,05-07-2024,Shalv Gupta,North,Chandigarh,Books,Biography,Biography Tenetur,5,42094,210470,5,10523.5,199946.5,29876.63,Debit Card
11179,13-12-2024,Aniruddh Bhat,West,Mumbai,Groceries,Spices,Spices Sed,4,1122,4488,20,897.6,3590.4,600.13,Credit Card
11180,18-05-2025,Yashvi Ravi,South,Thiruvananthapuram,Clothing,Shoes,Shoes Eaque,3,44699,134097,5,6704.85,127392.15,23442.32,Net Banking
11181,03-12-2024,Dharmajan Swaminathan,East,Bhubaneswar,Groceries,Wheat,Wheat Nam,5,27044,135220,15,20283,114937,20930.23,Debit Card
11182,16-07-2024,Baiju Sunder,East,Guwahati,Toys,Puzzle,Puzzle Nesciunt,4,29631,118524,5,5926.2,112597.8,13167.15,Net Banking
11183,24-03-2024,Divij Mallick,North,Lucknow,Kitchen,Mixer Grinder,Mixer Grinder Ullam,3,68227,204681,0,0,204681,44311.79,Credit Card
11184,02-03-2025,Aarush Mall,North,Delhi,Sports,Tennis Racket,Tennis Racket Ipsam,4,77522,310088,15,46513.2,263574.8,59364.54,UPI
11185,12-12-2024,Neelofar Walia,West,Pune,Electronics,Mobile,Mobile Esse,1,79714,79714,0,0,79714,17338.62,COD
11186,29-08-2025,Ryan Banik,North,Jaipur,Kitchen,Mixer Grinder,Mixer Grinder Dolorem,2,54554,109108,5,5455.4,103652.6,21673.16,Credit Card
11187,07-09-2024,Rati Tailor,South,Coimbatore,Home Decor,Lamp,Lamp Eius,2,34906,69812,0,0,69812,14777.1,Credit Card
11188,07-01-2024,Amani Sabharwal,North,Amritsar,Books,Non-Fiction,Non-Fiction Ipsum,5,57791,288955,0,0,288955,40433.92,Debit Card
11189,26-02-2024,Manikya Tella,North,Lucknow,Books,Textbook,Textbook Cum,5,24126,120630,15,18094.5,102535.5,17979.2,Net Banking
11190,05-03-2024,Tarini Kuruvilla,South,Bangalore,Sports,Tennis Racket,Tennis Racket Suscipit,3,21359,64077,20,12815.4,51261.6,6192.03,Net Banking
11191,19-11-2024,Zoya Aurora,North,Lucknow,Home Decor,Vase,Vase Occaecati,5,12148,60740,5,3037,57703,10004.31,Credit Card
11192,22-09-2024,Tara Chanda,East,Ranchi,Home Decor,Lamp,Lamp Totam,3,23208,69624,15,10443.6,59180.4,5772.78,COD
11193,22-09-2025,Ryan De,East,Ranchi,Kitchen,Cookware Set,Cookware Set Maiores,1,19909,19909,5,995.45,18913.55,2259.66,Debit Card
11194,05-09-2024,Mohanlal Roy,North,Delhi,Furniture,Table,Table Soluta,2,76443,152886,15,22932.9,129953.1,18030.42,UPI
11195,30-12-2023,Tejas Dara,North,Jaipur,Clothing,Accessories,Accessories Enim,1,32422,32422,5,1621.1,30800.9,3639.22,Net Banking
11196,27-09-2025,Divij Raj,East,Bhubaneswar,Kitchen,Cookware Set,Cookware Set Neque,2,60597,121194,10,12119.4,109074.6,18050.54,COD
11197,23-05-2024,Ehsaan Talwar,North,Chandigarh,Toys,Doll,Doll Error,2,71880,143760,20,28752,115008,24997.52,Credit Card
11198,10-02-2024,Sara Sanghvi,West,Goa,Sports,Yoga Mat,Yoga Mat Aliquid,3,2465,7395,20,1479,5916,1167.71,Net Banking
11199,05-07-2024,Sana Raju,East,Kolkata,Books,Non-Fiction,Non-Fiction Error,1,38191,38191,20,7638.2,30552.8,5245.56,COD
11200,11-02-2025,Kismat Rau,West,Mumbai,Furniture,Chair,Chair Cumque,5,24539,122695,10,12269.5,110425.5,13001.74,Credit Card
11201,17-08-2024,Anahita Dasgupta,West,Ahmedabad,Groceries,Wheat,Wheat Possimus,5,9427,47135,5,2356.75,44778.25,4569.89,UPI
11202,14-12-2023,Renee Talwar,West,Mumbai,Electronics,Camera,Camera Sit,3,66689,200067,20,40013.4,160053.6,24508.62,Credit Card
11203,28-12-2024,Kabir Srinivasan,North,Chandigarh,Furniture,Chair,Chair Repellendus,4,13734,54936,10,5493.6,49442.4,9561.05,Credit Card
11204,18-05-2025,Ira Dash,South,Bangalore,Toys,Doll,Doll Ab,3,35732,107196,10,10719.6,96476.4,16942.74,Debit Card
11205,08-10-2024,Miraan Chokshi,North,Jaipur,Home Decor,Vase,Vase Ducimus,3,4037,12111,20,2422.2,9688.8,1864.06,Credit Card
11206,11-03-2024,Aaina Chandran,East,Bhubaneswar,Electronics,Headphones,Headphones A,3,15350,46050,5,2302.5,43747.5,8556.76,UPI
11207,16-10-2023,Kiara Sarkar,North,Delhi,Beauty,Perfume,Perfume Fugiat,2,38626,77252,20,15450.4,61801.6,12862.56,UPI
11208,02-05-2024,Ojas Konda,East,Kolkata,Sports,Dumbbells,Dumbbells Cum,1,67700,67700,20,13540,54160,7072.49,UPI
11209,22-05-2025,Dhruv Lad,West,Pune,Electronics,Smartwatch,Smartwatch Necessitatibus,3,63256,189768,0,0,189768,44301.36,Credit Card
11210,23-06-2025,Chirag Karan,West,Pune,Toys,RC Car,RC Car Totam,4,43927,175708,10,17570.8,158137.2,22593.71,Debit Card
11211,24-12-2024,Suhana Bala,North,Amritsar,Kitchen,Cookware Set,Cookware Set Commodi,1,10891,10891,5,544.55,10346.45,1096.09,COD
11212,22-04-2024,Riaan Rajagopal,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Tempore,3,63114,189342,0,0,189342,32965.52,COD
11213,20-05-2024,Aradhya Sane,North,Delhi,Clothing,Kids Wear,Kids Wear Harum,1,18112,18112,15,2716.8,15395.2,3538.69,Debit Card
11214,09-09-2024,Badal Banik,East,Patna,Electronics,Smartwatch,Smartwatch Neque,2,18606,37212,20,7442.4,29769.6,4563.5,Debit Card
11215,22-01-2024,Alisha Tata,West,Goa,Books,Comics,Comics Illo,4,7591,30364,10,3036.4,27327.6,4109.63,Debit Card
11216,12-01-2025,Gokul Bora,North,Amritsar,Clothing,Kids Wear,Kids Wear Nobis,1,64517,64517,10,6451.7,58065.3,6649.68,UPI
11217,07-06-2025,Dishani Tiwari,South,Thiruvananthapuram,Kitchen,Cookware Set,Cookware Set Ea,3,34872,104616,0,0,104616,23985.99,UPI
11218,30-10-2023,Reyansh Bassi,South,Coimbatore,Kitchen,Refrigerator,Refrigerator Cumque,5,68467,342335,0,0,342335,20449.81,UPI
11219,16-02-2024,Biju Sur,South,Coimbatore,Sports,Football,Football Dolore,2,44464,88928,0,0,88928,6803.49,COD
11220,31-12-2024,Renee Gole,West,Mumbai,Electronics,Camera,Camera Tempora,1,34220,34220,20,6844,27376,6620.01,Net Banking
11221,07-10-2024,Shanaya Kant,West,Mumbai,Home Decor,Vase,Vase Ullam,1,26431,26431,15,3964.65,22466.35,1244.25,UPI
11222,20-07-2025,Shlok Thakkar,North,Jaipur,Furniture,Sofa,Sofa Sed,3,32377,97131,0,0,97131,11165.69,COD
11223,13-01-2024,Jiya Mammen,North,Delhi,Furniture,Bed,Bed Culpa,1,12016,12016,10,1201.6,10814.4,641.61,COD
11224,17-02-2024,Darshit Wali,West,Goa,Kitchen,Cookware Set,Cookware Set In,3,8027,24081,5,1204.05,22876.95,4882.74,COD
11225,14-04-2024,Kartik Dayal,North,Jaipur,Home Decor,Clock,Clock Voluptates,2,36054,72108,5,3605.4,68502.6,16746.83,Credit Card
11226,21-01-2024,Rohan Karnik,East,Ranchi,Home Decor,Vase,Vase Enim,5,19221,96105,15,14415.75,81689.25,4493.85,Net Banking
11227,14-02-2025,Priyansh Barman,South,Chennai,Electronics,Laptop,Laptop Magnam,1,53001,53001,0,0,53001,7914.39,Credit Card
11228,16-08-2024,Rohan Dayal,West,Ahmedabad,Home Decor,Wall Art,Wall Art Ipsa,1,40814,40814,0,0,40814,7510.69,UPI
11229,29-06-2024,Jiya Agarwal,South,Bangalore,Clothing,Shoes,Shoes Neque,2,71859,143718,20,28743.6,114974.4,7335.38,COD
11230,05-07-2024,Divit Date,South,Chennai,Sports,Tennis Racket,Tennis Racket Quod,4,42753,171012,15,25651.8,145360.2,19340.21,UPI
11231,20-10-2023,Madhup Dasgupta,East,Kolkata,Sports,Cricket Bat,Cricket Bat Cum,4,31285,125140,15,18771,106369,16821.06,COD
11232,12-10-2024,Nirvi Sharma,North,Amritsar,Furniture,Bed,Bed Natus,3,66377,199131,20,39826.2,159304.8,28378.16,COD
11233,06-12-2024,Krish Ghosh,East,Guwahati,Sports,Cricket Bat,Cricket Bat Cumque,1,41325,41325,10,4132.5,37192.5,4467.92,UPI
11234,16-08-2025,Prerak Jha,North,Lucknow,Books,Biography,Biography Sequi,5,71204,356020,5,17801,338219,74570.86,Net Banking
11235,03-08-2025,Eva Brar,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch Corrupti,5,76499,382495,10,38249.5,344245.5,71278.79,Net Banking
11236,27-08-2024,Nayantara Sura,West,Ahmedabad,Kitchen,Microwave,Microwave Provident,4,15315,61260,10,6126,55134,8566.21,Debit Card
11237,15-07-2025,Shayak Verma,South,Coimbatore,Kitchen,Microwave,Microwave Eveniet,2,11094,22188,10,2218.8,19969.2,4050.75,COD
11238,15-09-2024,Ayesha Sibal,West,Pune,Home Decor,Wall Art,Wall Art Voluptate,2,37711,75422,0,0,75422,3784.17,Net Banking
11239,11-05-2024,Shray Amble,East,Guwahati,Toys,Board Game,Board Game Eveniet,4,30120,120480,20,24096,96384,6183.22,UPI
11240,07-02-2025,Indranil Banik,West,Mumbai,Electronics,Laptop,Laptop Deleniti,3,1789,5367,15,805.05,4561.95,782.34,COD
11241,27-03-2025,Kabir Ratta,South,Thiruvananthapuram,Furniture,Sofa,Sofa Adipisci,2,27120,54240,0,0,54240,3084.99,UPI
11242,04-09-2024,Nitya Chowdhury,East,Kolkata,Groceries,Spices,Spices Tenetur,4,13276,53104,0,0,53104,4194.64,Credit Card
11243,08-07-2024,Kabir Sastry,South,Thiruvananthapuram,Beauty,Perfume,Perfume Debitis,3,1578,4734,15,710.1,4023.9,866.73,Net Banking
11244,22-05-2024,Vivaan Kumer,East,Bhubaneswar,Kitchen,Juicer,Juicer Delectus,5,16068,80340,15,12051,68289,11639.76,UPI
11245,28-08-2024,Vedika Tank,North,Lucknow,Sports,Cricket Bat,Cricket Bat Facilis,4,37969,151876,10,15187.6,136688.4,26268.67,Net Banking
11246,11-03-2025,Armaan Sibal,South,Coimbatore,Home Decor,Lamp,Lamp Omnis,4,41958,167832,10,16783.2,151048.8,8095.62,Credit Card
11247,29-04-2025,Amira Chandran,South,Bangalore,Electronics,Laptop,Laptop Porro,3,79414,238242,10,23824.2,214417.8,20422.84,Debit Card
11248,27-11-2024,Abram Mani,North,Chandigarh,Sports,Football,Football Architecto,4,56787,227148,15,34072.2,193075.8,18580.58,COD
11249,26-06-2024,Rasha Dar,North,Jaipur,Kitchen,Juicer,Juicer Quis,4,15661,62644,5,3132.2,59511.8,4290.49,Net Banking
11250,08-04-2024,Krish Gulati,West,Goa,Beauty,Foundation,Foundation Velit,4,55121,220484,15,33072.6,187411.4,36536.59,Credit Card
11251,23-05-2025,Aaryahi Bhatia,West,Mumbai,Furniture,Chair,Chair Voluptatum,4,57942,231768,15,34765.2,197002.8,32957.34,COD
11252,24-09-2025,Ivana Saraf,West,Ahmedabad,Kitchen,Refrigerator,Refrigerator Ipsa,3,22966,68898,0,0,68898,10901.64,Net Banking
11253,26-10-2023,Divyansh Sarraf,North,Jaipur,Toys,Action Figure,Action Figure Iure,3,43825,131475,15,19721.25,111753.75,7213.9,Credit Card
11254,03-08-2025,Manikya Halder,West,Pune,Electronics,Headphones,Headphones Corporis,5,19186,95930,5,4796.5,91133.5,9314.46,Credit Card
11255,24-08-2024,Ritvik Kapadia,East,Guwahati,Sports,Dumbbells,Dumbbells Est,3,52078,156234,20,31246.8,124987.2,11868.47,Net Banking
11256,23-09-2024,Anya Dua,South,Coimbatore,Groceries,Oil,Oil Iusto,4,49022,196088,5,9804.4,186283.6,39618.09,Net Banking
11257,15-04-2024,Charvi Gokhale,West,Surat,Kitchen,Cookware Set,Cookware Set Hic,1,28684,28684,20,5736.8,22947.2,4436.45,COD
11258,13-06-2024,Nakul Sura,East,Patna,Home Decor,Lamp,Lamp Molestiae,4,67475,269900,5,13495,256405,59425.58,UPI
11259,11-10-2023,Nayantara Majumdar,East,Patna,Sports,Football,Football Nostrum,5,29646,148230,0,0,148230,9688.02,Net Banking
11260,15-06-2024,Jhanvi Chaudhuri,North,Chandigarh,Furniture,Cabinet,Cabinet Quaerat,3,43133,129399,10,12939.9,116459.1,19989.21,Credit Card
11261,06-08-2024,Samaira Gara,South,Bangalore,Beauty,Perfume,Perfume Porro,5,27702,138510,10,13851,124659,26106.42,UPI
11262,11-11-2023,Saanvi Konda,North,Chandigarh,Home Decor,Cushion,Cushion Quos,4,456,1824,10,182.4,1641.6,198.27,Net Banking
11263,31-08-2024,Jiya Tella,East,Kolkata,Kitchen,Mixer Grinder,Mixer Grinder Aliquid,1,79297,79297,0,0,79297,10225.74,UPI
11264,10-11-2024,Piya Sura,North,Chandigarh,Kitchen,Refrigerator,Refrigerator Minima,2,55685,111370,5,5568.5,105801.5,24399.43,UPI
11265,07-01-2025,Amira Gupta,East,Ranchi,Kitchen,Microwave,Microwave Ad,1,8039,8039,20,1607.8,6431.2,803.22,Net Banking
11266,13-11-2024,Pihu Chana,North,Jaipur,Home Decor,Wall Art,Wall Art Reprehenderit,2,22703,45406,20,9081.2,36324.8,3116.14,UPI
11267,04-02-2024,Saira Dara,West,Mumbai,Clothing,Shoes,Shoes At,2,39004,78008,20,15601.6,62406.4,9123.67,Credit Card
11268,19-08-2025,Divit Kumar,East,Ranchi,Books,Textbook,Textbook Labore,3,47015,141045,5,7052.25,133992.75,11478.75,UPI
11269,27-09-2024,Kashvi Kapoor,West,Mumbai,Electronics,Mobile,Mobile Dolorem,1,30002,30002,20,6000.4,24001.6,3933.68,UPI
11270,03-07-2024,Shaan Dube,North,Chandigarh,Sports,Yoga Mat,Yoga Mat Eaque,1,14626,14626,15,2193.9,12432.1,1605.82,COD
11271,01-01-2024,Jayant Dugar,North,Lucknow,Furniture,Table,Table Laudantium,5,29488,147440,0,0,147440,23444.45,Debit Card
11272,30-05-2024,Vihaan Salvi,North,Chandigarh,Kitchen,Cookware Set,Cookware Set Voluptatem,3,28862,86586,15,12987.9,73598.1,6355.73,Net Banking
11273,11-05-2025,Ryan Goswami,East,Patna,Groceries,Sugar,Sugar Iste,4,3967,15868,15,2380.2,13487.8,3316.26,UPI
11274,10-12-2023,Drishya Doshi,East,Bhubaneswar,Beauty,Perfume,Perfume Aspernatur,4,27946,111784,0,0,111784,12439.05,Credit Card
11275,01-01-2025,Ojas Chakraborty,North,Chandigarh,Groceries,Sugar,Sugar Quam,1,55905,55905,20,11181,44724,11011.43,Debit Card
11276,12-08-2025,Farhan Bajaj,West,Pune,Kitchen,Microwave,Microwave Quas,1,38764,38764,15,5814.6,32949.4,2584.71,Debit Card
11277,14-08-2025,Prisha Yohannan,South,Hyderabad,Clothing,Women's Wear,Women's Wear Perspiciatis,5,15036,75180,10,7518,67662,6107.12,Credit Card
